S.no,WWR,AR,ORIN,OVERHANG,SHGC,ENERGY,,,
60409,0.71,1,102,7,0.81,128,,,
60426,0.71,1,102,2,0.73,128,,,
60574,0.71,2,102,23,0.71,128,,,
60593,0.71,2,102,28,0.81,128,,,
60610,0.71,2,102,23,0.73,128,,,
60615,0.71,2,102,2,0.72,128,,,
60757,0.71,3,102,39,0.71,128,,,
60776,0.71,3,102,45,0.81,128,,,
60799,0.71,3,102,23,0.72,128,,,
60877,0.71,4,102,7,0.7,128,,,
60878,0.71,4,102,12,0.7,128,,,
60982,0.71,4,102,39,0.72,128,,,
61030,0.71,5,102,7,0.66,128,,,
61031,0.71,5,102,12,0.66,128,,,
61060,0.71,5,102,23,0.7,128,,,
61065,0.71,5,102,2,0.68,128,,,
61119,0.71,5,102,2,0.61,128,,,
61164,0.71,5,102,2,0.73,128,,,
61165,0.71,5,102,7,0.73,128,,,
61292,0.81,1,102,12,0.71,128,,,
61312,0.81,1,102,23,0.81,128,,,
61328,0.81,1,102,12,0.73,128,,,
61329,0.81,1,102,18,0.73,128,,,
61477,0.81,2,102,39,0.71,128,,,
61496,0.81,2,102,45,0.81,128,,,
61513,0.81,2,102,39,0.73,128,,,
61518,0.81,2,102,18,0.72,128,,,
61596,0.81,3,102,2,0.7,128,,,
61702,0.81,3,102,39,0.72,128,,,
61751,0.81,4,102,12,0.66,128,,,
61780,0.81,4,102,23,0.7,128,,,
61786,0.81,4,102,7,0.68,128,,,
61839,0.81,4,102,2,0.61,128,,,
61840,0.81,4,102,7,0.61,128,,,
61885,0.81,4,102,7,0.73,128,,,
61886,0.81,4,102,12,0.73,128,,,
61934,0.81,5,102,28,0.66,128,,,
61962,0.81,5,102,34,0.7,128,,,
61968,0.81,5,102,18,0.68,128,,,
61992,0.81,5,102,2,0.68,128,,,
62022,0.81,5,102,18,0.61,128,,,
62067,0.81,5,102,18,0.73,128,,,
62068,0.81,5,102,23,0.73,128,,,
62195,0.9,1,102,28,0.71,128,,,
62215,0.9,1,102,39,0.81,128,,,
62231,0.9,1,102,28,0.73,128,,,
62232,0.9,1,102,34,0.73,128,,,
62316,0.9,2,102,2,0.7,128,,,
62421,0.9,2,102,34,0.72,128,,,
62469,0.9,3,102,2,0.66,128,,,
62470,0.9,3,102,7,0.66,128,,,
62499,0.9,3,102,18,0.7,128,,,
62505,0.9,3,102,2,0.68,128,,,
62604,0.9,3,102,2,0.73,128,,,
62605,0.9,3,102,7,0.73,128,,,
62654,0.9,4,102,28,0.66,128,,,
62682,0.9,4,102,34,0.7,128,,,
62688,0.9,4,102,18,0.68,128,,,
62689,0.9,4,102,23,0.68,128,,,
62712,0.9,4,102,2,0.68,128,,,
62713,0.9,4,102,7,0.68,128,,,
62742,0.9,4,102,18,0.61,128,,,
62788,0.9,4,102,23,0.73,128,,,
62836,0.9,5,102,39,0.66,128,,,
62864,0.9,5,102,45,0.7,128,,,
62871,0.9,5,102,34,0.68,128,,,
62894,0.9,5,102,12,0.68,128,,,
62925,0.9,5,102,34,0.61,128,,,
62970,0.9,5,102,34,0.73,128,,,
67248,0.43,4,119,2,0.81,128,,,
67249,0.43,4,119,7,0.81,128,,,
67412,0.43,5,119,12,0.71,128,,,
67431,0.43,5,119,18,0.81,128,,,
67432,0.43,5,119,23,0.81,128,,,
67448,0.43,5,119,12,0.73,128,,,
67950,0.52,3,119,2,0.71,128,,,
67951,0.52,3,119,7,0.71,128,,,
67970,0.52,3,119,12,0.81,128,,,
67986,0.52,3,119,2,0.73,128,,,
67987,0.52,3,119,7,0.73,128,,,
68134,0.52,4,119,23,0.71,128,,,
68153,0.52,4,119,28,0.81,128,,,
68170,0.52,4,119,23,0.73,128,,,
68175,0.52,4,119,2,0.72,128,,,
68316,0.52,5,119,34,0.71,128,,,
68335,0.52,5,119,39,0.81,128,,,
68358,0.52,5,119,18,0.72,128,,,
68670,0.62,2,119,2,0.71,128,,,
68671,0.62,2,119,7,0.71,128,,,
68690,0.62,2,119,12,0.81,128,,,
68706,0.62,2,119,2,0.73,128,,,
68707,0.62,2,119,7,0.73,128,,,
68854,0.62,3,119,23,0.71,128,,,
68855,0.62,3,119,28,0.71,128,,,
68874,0.62,3,119,34,0.81,128,,,
68891,0.62,3,119,28,0.73,128,,,
68895,0.62,3,119,2,0.72,128,,,
68896,0.62,3,119,7,0.72,128,,,
69037,0.62,4,119,39,0.71,128,,,
69056,0.62,4,119,45,0.81,128,,,
69073,0.62,4,119,39,0.73,128,,,
69079,0.62,4,119,23,0.72,128,,,
69156,0.62,5,119,2,0.7,128,,,
69261,0.62,5,119,34,0.72,128,,,
69390,0.71,1,119,2,0.71,128,,,
69409,0.71,1,119,7,0.81,128,,,
69426,0.71,1,119,2,0.73,128,,,
69574,0.71,2,119,23,0.71,128,,,
69593,0.71,2,119,28,0.81,128,,,
69610,0.71,2,119,23,0.73,128,,,
69615,0.71,2,119,2,0.72,128,,,
69757,0.71,3,119,39,0.71,128,,,
69776,0.71,3,119,45,0.81,128,,,
69793,0.71,3,119,39,0.73,128,,,
69799,0.71,3,119,23,0.72,128,,,
69877,0.71,4,119,7,0.7,128,,,
69982,0.71,4,119,39,0.72,128,,,
70030,0.71,5,119,7,0.66,128,,,
70031,0.71,5,119,12,0.66,128,,,
70059,0.71,5,119,18,0.7,128,,,
70060,0.71,5,119,23,0.7,128,,,
70065,0.71,5,119,2,0.68,128,,,
70119,0.71,5,119,2,0.61,128,,,
70164,0.71,5,119,2,0.73,128,,,
70165,0.71,5,119,7,0.73,128,,,
70292,0.81,1,119,12,0.71,128,,,
70312,0.81,1,119,23,0.81,128,,,
70328,0.81,1,119,12,0.73,128,,,
70329,0.81,1,119,18,0.73,128,,,
70477,0.81,2,119,39,0.71,128,,,
70496,0.81,2,119,45,0.81,128,,,
70513,0.81,2,119,39,0.73,128,,,
70518,0.81,2,119,18,0.72,128,,,
70596,0.81,3,119,2,0.7,128,,,
70701,0.81,3,119,34,0.72,128,,,
70751,0.81,4,119,12,0.66,128,,,
70780,0.81,4,119,23,0.7,128,,,
70785,0.81,4,119,2,0.68,128,,,
70786,0.81,4,119,7,0.68,128,,,
70839,0.81,4,119,2,0.61,128,,,
70840,0.81,4,119,7,0.61,128,,,
70885,0.81,4,119,7,0.73,128,,,
70933,0.81,5,119,23,0.66,128,,,
70962,0.81,5,119,34,0.7,128,,,
70968,0.81,5,119,18,0.68,128,,,
71022,0.81,5,119,18,0.61,128,,,
71067,0.81,5,119,18,0.73,128,,,
71195,0.9,1,119,28,0.71,128,,,
71214,0.9,1,119,34,0.81,128,,,
71215,0.9,1,119,39,0.81,128,,,
71231,0.9,1,119,28,0.73,128,,,
71236,0.9,1,119,7,0.72,128,,,
71420,0.9,2,119,28,0.72,128,,,
71469,0.9,3,119,2,0.66,128,,,
71470,0.9,3,119,7,0.66,128,,,
71499,0.9,3,119,18,0.7,128,,,
71505,0.9,3,119,2,0.68,128,,,
71604,0.9,3,119,2,0.73,128,,,
71653,0.9,4,119,23,0.66,128,,,
71654,0.9,4,119,28,0.66,128,,,
71682,0.9,4,119,34,0.7,128,,,
71688,0.9,4,119,18,0.68,128,,,
71712,0.9,4,119,2,0.68,128,,,
71742,0.9,4,119,18,0.61,128,,,
71787,0.9,4,119,18,0.73,128,,,
71788,0.9,4,119,23,0.73,128,,,
71836,0.9,5,119,39,0.66,128,,,
71864,0.9,5,119,45,0.7,128,,,
71870,0.9,5,119,28,0.68,128,,,
71894,0.9,5,119,12,0.68,128,,,
71925,0.9,5,119,34,0.61,128,,,
71970,0.9,5,119,34,0.73,128,,,
76248,0.43,4,136,2,0.81,128,,,
76411,0.43,5,136,7,0.71,128,,,
76412,0.43,5,136,12,0.71,128,,,
76431,0.43,5,136,18,0.81,128,,,
76448,0.43,5,136,12,0.73,128,,,
76950,0.52,3,136,2,0.71,128,,,
76969,0.52,3,136,7,0.81,128,,,
76970,0.52,3,136,12,0.81,128,,,
76986,0.52,3,136,2,0.73,128,,,
77133,0.52,4,136,18,0.71,128,,,
77153,0.52,4,136,28,0.81,128,,,
77169,0.52,4,136,18,0.73,128,,,
77170,0.52,4,136,23,0.73,128,,,
77316,0.52,5,136,34,0.71,128,,,
77335,0.52,5,136,39,0.81,128,,,
77352,0.52,5,136,34,0.73,128,,,
77357,0.52,5,136,12,0.72,128,,,
77670,0.62,2,136,2,0.71,128,,,
77690,0.62,2,136,12,0.81,128,,,
77706,0.62,2,136,2,0.73,128,,,
77854,0.62,3,136,23,0.71,128,,,
77873,0.62,3,136,28,0.81,128,,,
77890,0.62,3,136,23,0.73,128,,,
77895,0.62,3,136,2,0.72,128,,,
78037,0.62,4,136,39,0.71,128,,,
78073,0.62,4,136,39,0.73,128,,,
78078,0.62,4,136,18,0.72,128,,,
78261,0.62,5,136,34,0.72,128,,,
78390,0.71,1,136,2,0.71,128,,,
78409,0.71,1,136,7,0.81,128,,,
78426,0.71,1,136,2,0.73,128,,,
78573,0.71,2,136,18,0.71,128,,,
78574,0.71,2,136,23,0.71,128,,,
78593,0.71,2,136,28,0.81,128,,,
78610,0.71,2,136,23,0.73,128,,,
78757,0.71,3,136,39,0.71,128,,,
78776,0.71,3,136,45,0.81,128,,,
78793,0.71,3,136,39,0.73,128,,,
78798,0.71,3,136,18,0.72,128,,,
78876,0.71,4,136,2,0.7,128,,,
78981,0.71,4,136,34,0.72,128,,,
79029,0.71,5,136,2,0.66,128,,,
79030,0.71,5,136,7,0.66,128,,,
79059,0.71,5,136,18,0.7,128,,,
79163,0.71,5,136,45,0.72,128,,,
79164,0.71,5,136,2,0.73,128,,,
79292,0.81,1,136,12,0.71,128,,,
79311,0.81,1,136,18,0.81,128,,,
79312,0.81,1,136,23,0.81,128,,,
79328,0.81,1,136,12,0.73,128,,,
79476,0.81,2,136,34,0.71,128,,,
79512,0.81,2,136,34,0.73,128,,,
79517,0.81,2,136,12,0.72,128,,,
79701,0.81,3,136,34,0.72,128,,,
79750,0.81,4,136,7,0.66,128,,,
79779,0.81,4,136,18,0.7,128,,,
79785,0.81,4,136,2,0.68,128,,,
79839,0.81,4,136,2,0.61,128,,,
79883,0.81,4,136,45,0.72,128,,,
79884,0.81,4,136,2,0.73,128,,,
79885,0.81,4,136,7,0.73,128,,,
79932,0.81,5,136,18,0.66,128,,,
79933,0.81,5,136,23,0.66,128,,,
79961,0.81,5,136,28,0.7,128,,,
79967,0.81,5,136,12,0.68,128,,,
80021,0.81,5,136,12,0.61,128,,,
80066,0.81,5,136,12,0.73,128,,,
80195,0.9,1,136,28,0.71,128,,,
80214,0.9,1,136,34,0.81,128,,,
80215,0.9,1,136,39,0.81,128,,,
80231,0.9,1,136,28,0.73,128,,,
80236,0.9,1,136,7,0.72,128,,,
80420,0.9,2,136,28,0.72,128,,,
80469,0.9,3,136,2,0.66,128,,,
80498,0.9,3,136,12,0.7,128,,,
80603,0.9,3,136,45,0.72,128,,,
80604,0.9,3,136,2,0.73,128,,,
80653,0.9,4,136,23,0.66,128,,,
80682,0.9,4,136,34,0.7,128,,,
80687,0.9,4,136,12,0.68,128,,,
80688,0.9,4,136,18,0.68,128,,,
80741,0.9,4,136,12,0.61,128,,,
80742,0.9,4,136,18,0.61,128,,,
80787,0.9,4,136,18,0.73,128,,,
80835,0.9,5,136,34,0.66,128,,,
80870,0.9,5,136,28,0.68,128,,,
80893,0.9,5,136,7,0.68,128,,,
80924,0.9,5,136,28,0.61,128,,,
80969,0.9,5,136,28,0.73,128,,,
85411,0.43,5,153,7,0.71,128,,,
85430,0.43,5,153,12,0.81,128,,,
85431,0.43,5,153,18,0.81,128,,,
85447,0.43,5,153,7,0.73,128,,,
85950,0.52,3,153,2,0.71,128,,,
85969,0.52,3,153,7,0.81,128,,,
85986,0.52,3,153,2,0.73,128,,,
86133,0.52,4,153,18,0.71,128,,,
86152,0.52,4,153,23,0.81,128,,,
86169,0.52,4,153,18,0.73,128,,,
86315,0.52,5,153,28,0.71,128,,,
86334,0.52,5,153,34,0.81,128,,,
86356,0.52,5,153,7,0.72,128,,,
86357,0.52,5,153,12,0.72,128,,,
86670,0.62,2,153,2,0.71,128,,,
86689,0.62,2,153,7,0.81,128,,,
86690,0.62,2,153,12,0.81,128,,,
86706,0.62,2,153,2,0.73,128,,,
86854,0.62,3,153,23,0.71,128,,,
86873,0.62,3,153,28,0.81,128,,,
86890,0.62,3,153,23,0.73,128,,,
87036,0.62,4,153,34,0.71,128,,,
87055,0.62,4,153,39,0.81,128,,,
87072,0.62,4,153,34,0.73,128,,,
87078,0.62,4,153,18,0.72,128,,,
87218,0.62,5,153,45,0.71,128,,,
87254,0.62,5,153,45,0.73,128,,,
87260,0.62,5,153,28,0.72,128,,,
87390,0.71,1,153,2,0.71,128,,,
87409,0.71,1,153,7,0.81,128,,,
87426,0.71,1,153,2,0.73,128,,,
87573,0.71,2,153,18,0.71,128,,,
87593,0.71,2,153,28,0.81,128,,,
87609,0.71,2,153,18,0.73,128,,,
87610,0.71,2,153,23,0.73,128,,,
87756,0.71,3,153,34,0.71,128,,,
87775,0.71,3,153,39,0.81,128,,,
87798,0.71,3,153,18,0.72,128,,,
87876,0.71,4,153,2,0.7,128,,,
87938,0.71,4,153,45,0.71,128,,,
88029,0.71,5,153,2,0.66,128,,,
88058,0.71,5,153,12,0.7,128,,,
88292,0.81,1,153,12,0.71,128,,,
88312,0.81,1,153,23,0.81,128,,,
88329,0.81,1,153,18,0.73,128,,,
88476,0.81,2,153,34,0.71,128,,,
88495,0.81,2,153,39,0.81,128,,,
88512,0.81,2,153,34,0.73,128,,,
88517,0.81,2,153,12,0.72,128,,,
88749,0.81,4,153,2,0.66,128,,,
88750,0.81,4,153,7,0.66,128,,,
88778,0.81,4,153,12,0.7,128,,,
88779,0.81,4,153,18,0.7,128,,,
88884,0.81,4,153,2,0.73,128,,,
88932,0.81,5,153,18,0.66,128,,,
88961,0.81,5,153,28,0.7,128,,,
88966,0.81,5,153,7,0.68,128,,,
89020,0.81,5,153,7,0.61,128,,,
89021,0.81,5,153,12,0.61,128,,,
89065,0.81,5,153,7,0.73,128,,,
89066,0.81,5,153,12,0.73,128,,,
89195,0.9,1,153,28,0.71,128,,,
89214,0.9,1,153,34,0.81,128,,,
89215,0.9,1,153,39,0.81,128,,,
89231,0.9,1,153,28,0.73,128,,,
89378,0.9,2,153,45,0.71,128,,,
89414,0.9,2,153,45,0.73,128,,,
89420,0.9,2,153,28,0.72,128,,,
89497,0.9,3,153,7,0.7,128,,,
89498,0.9,3,153,12,0.7,128,,,
89652,0.9,4,153,18,0.66,128,,,
89681,0.9,4,153,28,0.7,128,,,
89687,0.9,4,153,12,0.68,128,,,
89740,0.9,4,153,7,0.61,128,,,
89741,0.9,4,153,12,0.61,128,,,
89786,0.9,4,153,12,0.73,128,,,
89834,0.9,5,153,28,0.66,128,,,
89863,0.9,5,153,39,0.7,128,,,
89869,0.9,5,153,23,0.68,128,,,
89892,0.9,5,153,2,0.68,128,,,
89923,0.9,5,153,23,0.61,128,,,
89968,0.9,5,153,23,0.73,128,,,
94410,0.43,5,170,2,0.71,128,,,
94430,0.43,5,170,12,0.81,128,,,
94446,0.43,5,170,2,0.73,128,,,
94447,0.43,5,170,7,0.73,128,,,
94968,0.52,3,170,2,0.81,128,,,
94969,0.52,3,170,7,0.81,128,,,
95132,0.52,4,170,12,0.71,128,,,
95152,0.52,4,170,23,0.81,128,,,
95168,0.52,4,170,12,0.73,128,,,
95169,0.52,4,170,18,0.73,128,,,
95315,0.52,5,170,28,0.71,128,,,
95334,0.52,5,170,34,0.81,128,,,
95351,0.52,5,170,28,0.73,128,,,
95355,0.52,5,170,2,0.72,128,,,
95356,0.52,5,170,7,0.72,128,,,
95670,0.62,2,170,2,0.71,128,,,
95689,0.62,2,170,7,0.81,128,,,
95706,0.62,2,170,2,0.73,128,,,
95853,0.62,3,170,18,0.71,128,,,
95873,0.62,3,170,28,0.81,128,,,
95889,0.62,3,170,18,0.73,128,,,
95890,0.62,3,170,23,0.73,128,,,
96036,0.62,4,170,34,0.71,128,,,
96055,0.62,4,170,39,0.81,128,,,
96072,0.62,4,170,34,0.73,128,,,
96077,0.62,4,170,12,0.72,128,,,
96254,0.62,5,170,45,0.73,128,,,
96260,0.62,5,170,28,0.72,128,,,
96390,0.71,1,170,2,0.71,128,,,
96409,0.71,1,170,7,0.81,128,,,
96573,0.71,2,170,18,0.71,128,,,
96593,0.71,2,170,28,0.81,128,,,
96609,0.71,2,170,18,0.73,128,,,
96756,0.71,3,170,34,0.71,128,,,
96775,0.71,3,170,39,0.81,128,,,
96792,0.71,3,170,34,0.73,128,,,
96797,0.71,3,170,12,0.72,128,,,
96798,0.71,3,170,18,0.72,128,,,
96938,0.71,4,170,45,0.71,128,,,
96974,0.71,4,170,45,0.73,128,,,
96980,0.71,4,170,28,0.72,128,,,
97057,0.71,5,170,7,0.7,128,,,
97162,0.71,5,170,39,0.72,128,,,
97293,0.81,1,170,18,0.71,128,,,
97312,0.81,1,170,23,0.81,128,,,
97329,0.81,1,170,18,0.73,128,,,
97476,0.81,2,170,34,0.71,128,,,
97495,0.81,2,170,39,0.81,128,,,
97512,0.81,2,170,34,0.73,128,,,
97517,0.81,2,170,12,0.72,128,,,
97658,0.81,3,170,45,0.71,128,,,
97694,0.81,3,170,45,0.73,128,,,
97700,0.81,3,170,28,0.72,128,,,
97777,0.81,4,170,7,0.7,128,,,
97778,0.81,4,170,12,0.7,128,,,
97882,0.81,4,170,39,0.72,128,,,
97931,0.81,5,170,12,0.66,128,,,
97960,0.81,5,170,23,0.7,128,,,
97965,0.81,5,170,2,0.68,128,,,
98019,0.81,5,170,2,0.61,128,,,
98020,0.81,5,170,7,0.61,128,,,
98064,0.81,5,170,2,0.73,128,,,
98065,0.81,5,170,7,0.73,128,,,
98195,0.9,1,170,28,0.71,128,,,
98215,0.9,1,170,39,0.81,128,,,
98232,0.9,1,170,34,0.73,128,,,
98378,0.9,2,170,45,0.71,128,,,
98414,0.9,2,170,45,0.73,128,,,
98420,0.9,2,170,28,0.72,128,,,
98496,0.9,3,170,2,0.7,128,,,
98497,0.9,3,170,7,0.7,128,,,
98602,0.9,3,170,39,0.72,128,,,
98651,0.9,4,170,12,0.66,128,,,
98680,0.9,4,170,23,0.7,128,,,
98681,0.9,4,170,28,0.7,128,,,
98685,0.9,4,170,2,0.68,128,,,
98686,0.9,4,170,7,0.68,128,,,
98739,0.9,4,170,2,0.61,128,,,
98740,0.9,4,170,7,0.61,128,,,
98785,0.9,4,170,7,0.73,128,,,
98834,0.9,5,170,28,0.66,128,,,
98862,0.9,5,170,34,0.7,128,,,
98868,0.9,5,170,18,0.68,128,,,
98922,0.9,5,170,18,0.61,128,,,
98923,0.9,5,170,23,0.61,128,,,
98967,0.9,5,170,18,0.73,128,,,
4428,0.43,5,0,2,0.81,129,,,
5130,0.52,4,0,2,0.71,129,,,
5131,0.52,4,0,7,0.71,129,,,
5150,0.52,4,0,12,0.81,129,,,
5167,0.52,4,0,7,0.73,129,,,
5313,0.52,5,0,18,0.71,129,,,
5314,0.52,5,0,23,0.71,129,,,
5333,0.52,5,0,28,0.81,129,,,
5350,0.52,5,0,23,0.73,129,,,
5851,0.62,3,0,7,0.71,129,,,
5852,0.62,3,0,12,0.71,129,,,
5871,0.62,3,0,18,0.81,129,,,
5888,0.62,3,0,12,0.73,129,,,
6035,0.62,4,0,28,0.71,129,,,
6054,0.62,4,0,34,0.81,129,,,
6071,0.62,4,0,28,0.73,129,,,
6075,0.62,4,0,2,0.72,129,,,
6217,0.62,5,0,39,0.71,129,,,
6253,0.62,5,0,39,0.73,129,,,
6258,0.62,5,0,18,0.72,129,,,
6408,0.71,1,0,2,0.81,129,,,
6571,0.71,2,0,7,0.71,129,,,
6572,0.71,2,0,12,0.71,129,,,
6591,0.71,2,0,18,0.81,129,,,
6608,0.71,2,0,12,0.73,129,,,
6755,0.71,3,0,28,0.71,129,,,
6774,0.71,3,0,34,0.81,129,,,
6791,0.71,3,0,28,0.73,129,,,
6795,0.71,3,0,2,0.72,129,,,
6796,0.71,3,0,7,0.72,129,,,
6937,0.71,4,0,39,0.71,129,,,
6956,0.71,4,0,45,0.81,129,,,
6973,0.71,4,0,39,0.73,129,,,
6979,0.71,4,0,23,0.72,129,,,
7161,0.71,5,0,34,0.72,129,,,
7310,0.81,1,0,12,0.81,129,,,
7311,0.81,1,0,18,0.81,129,,,
7475,0.81,2,0,28,0.71,129,,,
7494,0.81,2,0,34,0.81,129,,,
7511,0.81,2,0,28,0.73,129,,,
7515,0.81,2,0,2,0.72,129,,,
7657,0.81,3,0,39,0.71,129,,,
7676,0.81,3,0,45,0.81,129,,,
7699,0.81,3,0,23,0.72,129,,,
7776,0.81,4,0,2,0.7,129,,,
7881,0.81,4,0,34,0.72,129,,,
7929,0.81,5,0,2,0.66,129,,,
7958,0.81,5,0,12,0.7,129,,,
8063,0.81,5,0,45,0.72,129,,,
8194,0.9,1,0,23,0.71,129,,,
8213,0.9,1,0,28,0.81,129,,,
8230,0.9,1,0,23,0.73,129,,,
8235,0.9,1,0,2,0.72,129,,,
8377,0.9,2,0,39,0.71,129,,,
8396,0.9,2,0,45,0.81,129,,,
8413,0.9,2,0,39,0.73,129,,,
8418,0.9,2,0,18,0.72,129,,,
8601,0.9,3,0,34,0.72,129,,,
8649,0.9,4,0,2,0.66,129,,,
8650,0.9,4,0,7,0.66,129,,,
8679,0.9,4,0,18,0.7,129,,,
8783,0.9,4,0,45,0.72,129,,,
8784,0.9,4,0,2,0.73,129,,,
8832,0.9,5,0,18,0.66,129,,,
8861,0.9,5,0,28,0.7,129,,,
8866,0.9,5,0,7,0.68,129,,,
8920,0.9,5,0,7,0.61,129,,,
8921,0.9,5,0,12,0.61,129,,,
8965,0.9,5,0,7,0.73,129,,,
8966,0.9,5,0,12,0.73,129,,,
13428,0.43,5,17,2,0.81,129,,,
14130,0.52,4,17,2,0.71,129,,,
14150,0.52,4,17,12,0.81,129,,,
14166,0.52,4,17,2,0.73,129,,,
14167,0.52,4,17,7,0.73,129,,,
14313,0.52,5,17,18,0.71,129,,,
14333,0.52,5,17,28,0.81,129,,,
14349,0.52,5,17,18,0.73,129,,,
14350,0.52,5,17,23,0.73,129,,,
14851,0.62,3,17,7,0.71,129,,,
14852,0.62,3,17,12,0.71,129,,,
14871,0.62,3,17,18,0.81,129,,,
14888,0.62,3,17,12,0.73,129,,,
15034,0.62,4,17,23,0.71,129,,,
15054,0.62,4,17,34,0.81,129,,,
15071,0.62,4,17,28,0.73,129,,,
15075,0.62,4,17,2,0.72,129,,,
15217,0.62,5,17,39,0.71,129,,,
15236,0.62,5,17,45,0.81,129,,,
15253,0.62,5,17,39,0.73,129,,,
15258,0.62,5,17,18,0.72,129,,,
15408,0.71,1,17,2,0.81,129,,,
15571,0.71,2,17,7,0.71,129,,,
15591,0.71,2,17,18,0.81,129,,,
15607,0.71,2,17,7,0.73,129,,,
15608,0.71,2,17,12,0.73,129,,,
15755,0.71,3,17,28,0.71,129,,,
15774,0.71,3,17,34,0.81,129,,,
15791,0.71,3,17,28,0.73,129,,,
15795,0.71,3,17,2,0.72,129,,,
15796,0.71,3,17,7,0.72,129,,,
15937,0.71,4,17,39,0.71,129,,,
15956,0.71,4,17,45,0.81,129,,,
15973,0.71,4,17,39,0.73,129,,,
15978,0.71,4,17,18,0.72,129,,,
15979,0.71,4,17,23,0.72,129,,,
16161,0.71,5,17,34,0.72,129,,,
16310,0.81,1,17,12,0.81,129,,,
16474,0.81,2,17,23,0.71,129,,,
16494,0.81,2,17,34,0.81,129,,,
16510,0.81,2,17,23,0.73,129,,,
16511,0.81,2,17,28,0.73,129,,,
16515,0.81,2,17,2,0.72,129,,,
16657,0.81,3,17,39,0.71,129,,,
16676,0.81,3,17,45,0.81,129,,,
16698,0.81,3,17,18,0.72,129,,,
16699,0.81,3,17,23,0.72,129,,,
16776,0.81,4,17,2,0.7,129,,,
16881,0.81,4,17,34,0.72,129,,,
16929,0.81,5,17,2,0.66,129,,,
16958,0.81,5,17,12,0.7,129,,,
17063,0.81,5,17,45,0.72,129,,,
17193,0.9,1,17,18,0.71,129,,,
17194,0.9,1,17,23,0.71,129,,,
17213,0.9,1,17,28,0.81,129,,,
17229,0.9,1,17,18,0.73,129,,,
17230,0.9,1,17,23,0.73,129,,,
17235,0.9,1,17,2,0.72,129,,,
17377,0.9,2,17,39,0.71,129,,,
17396,0.9,2,17,45,0.81,129,,,
17413,0.9,2,17,39,0.73,129,,,
17418,0.9,2,17,18,0.72,129,,,
17601,0.9,3,17,34,0.72,129,,,
17649,0.9,4,17,2,0.66,129,,,
17650,0.9,4,17,7,0.66,129,,,
17679,0.9,4,17,18,0.7,129,,,
17783,0.9,4,17,45,0.72,129,,,
17831,0.9,5,17,12,0.66,129,,,
17832,0.9,5,17,18,0.66,129,,,
17861,0.9,5,17,28,0.7,129,,,
17865,0.9,5,17,2,0.68,129,,,
17866,0.9,5,17,7,0.68,129,,,
17919,0.9,5,17,2,0.61,129,,,
17920,0.9,5,17,7,0.61,129,,,
17964,0.9,5,17,2,0.73,129,,,
17965,0.9,5,17,7,0.73,129,,,
22428,0.43,5,34,2,0.81,129,,,
23130,0.52,4,34,2,0.71,129,,,
23131,0.52,4,34,7,0.71,129,,,
23150,0.52,4,34,12,0.81,129,,,
23166,0.52,4,34,2,0.73,129,,,
23167,0.52,4,34,7,0.73,129,,,
23313,0.52,5,34,18,0.71,129,,,
23333,0.52,5,34,28,0.81,129,,,
23349,0.52,5,34,18,0.73,129,,,
23350,0.52,5,34,23,0.73,129,,,
23851,0.62,3,34,7,0.71,129,,,
23852,0.62,3,34,12,0.71,129,,,
23871,0.62,3,34,18,0.81,129,,,
23888,0.62,3,34,12,0.73,129,,,
24034,0.62,4,34,23,0.71,129,,,
24035,0.62,4,34,28,0.71,129,,,
24054,0.62,4,34,34,0.81,129,,,
24071,0.62,4,34,28,0.73,129,,,
24075,0.62,4,34,2,0.72,129,,,
24217,0.62,5,34,39,0.71,129,,,
24236,0.62,5,34,45,0.81,129,,,
24253,0.62,5,34,39,0.73,129,,,
24258,0.62,5,34,18,0.72,129,,,
24408,0.71,1,34,2,0.81,129,,,
24571,0.71,2,34,7,0.71,129,,,
24572,0.71,2,34,12,0.71,129,,,
24591,0.71,2,34,18,0.81,129,,,
24607,0.71,2,34,7,0.73,129,,,
24608,0.71,2,34,12,0.73,129,,,
24755,0.71,3,34,28,0.71,129,,,
24774,0.71,3,34,34,0.81,129,,,
24791,0.71,3,34,28,0.73,129,,,
24795,0.71,3,34,2,0.72,129,,,
24796,0.71,3,34,7,0.72,129,,,
24937,0.71,4,34,39,0.71,129,,,
24974,0.71,4,34,45,0.73,129,,,
24979,0.71,4,34,23,0.72,129,,,
25161,0.71,5,34,34,0.72,129,,,
25310,0.81,1,34,12,0.81,129,,,
25474,0.81,2,34,23,0.71,129,,,
25494,0.81,2,34,34,0.81,129,,,
25510,0.81,2,34,23,0.73,129,,,
25511,0.81,2,34,28,0.73,129,,,
25515,0.81,2,34,2,0.72,129,,,
25658,0.81,3,34,45,0.71,129,,,
25694,0.81,3,34,45,0.73,129,,,
25698,0.81,3,34,18,0.72,129,,,
25699,0.81,3,34,23,0.72,129,,,
25776,0.81,4,34,2,0.7,129,,,
25881,0.81,4,34,34,0.72,129,,,
25929,0.81,5,34,2,0.66,129,,,
25958,0.81,5,34,12,0.7,129,,,
26193,0.9,1,34,18,0.71,129,,,
26213,0.9,1,34,28,0.81,129,,,
26229,0.9,1,34,18,0.73,129,,,
26230,0.9,1,34,23,0.73,129,,,
26235,0.9,1,34,2,0.72,129,,,
26377,0.9,2,34,39,0.71,129,,,
26396,0.9,2,34,45,0.81,129,,,
