WWR,AR,ORIN,OVERHANG,SHGC,ENERGY,,,
0.9,6,100,11,0.82,166,,,
0.9,6,100,16,0.82,160,,,
0.9,6,100,21,0.82,154,,,
0.9,6,100,25,0.82,150,,,
0.9,6,100,30,0.82,145,,,
0.9,6,100,35,0.82,140,,,
0.9,6,100,40,0.82,136,,,
0.9,6,100,45,0.82,132,,,
0.9,6,100,2,0.81,176,,,
0.9,6,100,6,0.81,171,,,
0.9,6,100,11,0.81,165,,,
0.9,6,100,16,0.81,159,,,
0.9,6,100,21,0.81,154,,,
0.9,6,100,25,0.81,150,,,
0.9,6,100,30,0.81,145,,,
0.9,6,100,35,0.81,141,,,
0.9,6,100,40,0.81,137,,,
0.9,6,100,45,0.81,133,,,
0.9,6,100,2,0.2,109,,,
0.9,6,100,6,0.2,108,,,
0.9,6,100,11,0.2,106,,,
0.9,6,100,16,0.2,105,,,
0.9,6,100,21,0.2,104,,,
0.9,6,100,25,0.2,103,,,
0.9,6,100,30,0.2,101,,,
0.9,6,100,35,0.2,100,,,
0.9,6,100,40,0.2,99,,,
0.9,6,100,45,0.2,98,,,
0.9,6,100,2,0.26,116,,,
0.9,6,100,6,0.26,114,,,
0.9,6,100,11,0.26,112,,,
0.9,6,100,16,0.26,111,,,
0.9,6,100,21,0.26,109,,,
0.9,6,100,25,0.26,107,,,
0.9,6,100,30,0.26,106,,,
0.9,6,100,35,0.26,104,,,
0.9,6,100,40,0.26,103,,,
0.9,6,100,45,0.26,101,,,
0.9,6,100,2,0.7,162,,,
0.9,6,100,6,0.7,158,,,
0.9,6,100,11,0.7,153,,,
0.9,6,100,16,0.7,148,,,
0.9,6,100,21,0.7,144,,,
0.9,6,100,25,0.7,140,,,
0.9,6,100,30,0.7,136,,,
0.9,6,100,35,0.7,132,,,
0.9,6,100,40,0.7,128,,,
0.9,6,100,45,0.7,125,,,
0.9,6,100,2,0.57,146,,,
0.9,6,100,6,0.57,143,,,
0.9,6,100,11,0.57,139,,,
0.9,6,100,16,0.57,135,,,
0.9,6,100,21,0.57,132,,,
0.9,6,100,25,0.57,129,,,
0.9,6,100,30,0.57,126,,,
0.9,6,100,35,0.57,122,,,
0.9,6,100,40,0.57,119,,,
0.9,6,100,45,0.57,116,,,
0.9,6,100,2,0.57,146,,,
0.9,6,100,6,0.57,143,,,
0.9,6,100,11,0.57,139,,,
0.9,6,100,16,0.57,135,,,
0.9,6,100,21,0.57,132,,,
0.9,6,100,25,0.57,129,,,
0.9,6,100,30,0.57,126,,,
0.9,6,100,35,0.57,122,,,
0.9,6,100,40,0.57,119,,,
0.9,6,100,45,0.57,116,,,
0.9,6,100,2,0.44,132,,,
0.9,6,100,6,0.44,130,,,
0.9,6,100,11,0.44,127,,,
0.9,6,100,16,0.44,124,,,
0.9,6,100,21,0.44,122,,,
0.9,6,100,25,0.44,120,,,
0.9,6,100,30,0.44,117,,,
0.9,6,100,35,0.44,114,,,
0.9,6,100,40,0.44,112,,,
0.9,6,100,45,0.44,110,,,
0.9,6,100,2,0.24,114,,,
0.9,6,100,6,0.24,113,,,
0.9,6,100,11,0.24,111,,,
0.9,6,100,16,0.24,109,,,
0.9,6,100,21,0.24,107,,,
0.9,6,100,25,0.24,106,,,
0.9,6,100,30,0.24,105,,,
0.9,6,100,35,0.24,103,,,
0.9,6,100,40,0.24,102,,,
0.9,6,100,45,0.24,100,,,
0.9,6,100,2,0.72,169,,,
0.9,6,100,6,0.72,164,,,
0.9,6,100,11,0.72,159,,,
0.9,6,100,16,0.72,153,,,
0.9,6,100,21,0.72,149,,,
0.9,6,100,25,0.72,145,,,
0.9,6,100,30,0.72,141,,,
0.9,6,100,35,0.72,137,,,
0.9,6,100,40,0.72,133,,,
0.9,6,100,45,0.72,130,,,
0.9,7,100,2,0.82,183,,,
0.9,7,100,6,0.82,177,,,
0.9,7,100,11,0.82,171,,,
0.9,7,100,16,0.82,164,,,
0.9,7,100,21,0.82,158,,,
0.9,7,100,25,0.82,154,,,
0.9,7,100,30,0.82,148,,,
0.9,7,100,35,0.82,143,,,
0.9,7,100,40,0.82,139,,,
0.9,7,100,45,0.82,134,,,
0.9,7,100,2,0.81,181,,,
0.9,7,100,6,0.81,176,,,
0.9,7,100,11,0.81,169,,,
0.9,7,100,16,0.81,163,,,
0.9,7,100,21,0.81,158,,,
0.9,7,100,25,0.81,153,,,
0.9,7,100,30,0.81,148,,,
0.9,7,100,35,0.81,144,,,
0.9,7,100,40,0.81,139,,,
0.9,7,100,45,0.81,135,,,
0.9,7,100,2,0.2,110,,,
0.9,7,100,6,0.2,109,,,
0.9,7,100,11,0.2,107,,,
0.9,7,100,16,0.2,106,,,
0.9,7,100,21,0.2,104,,,
0.9,7,100,25,0.2,103,,,
0.9,7,100,30,0.2,102,,,
0.9,7,100,35,0.2,100,,,
0.9,7,100,40,0.2,99,,,
0.9,7,100,45,0.2,98,,,
0.9,7,100,2,0.26,117,,,
0.9,7,100,6,0.26,116,,,
0.9,7,100,11,0.26,114,,,
0.9,7,100,16,0.26,112,,,
0.9,7,100,21,0.26,110,,,
0.9,7,100,25,0.26,108,,,
0.9,7,100,30,0.26,107,,,
0.9,7,100,35,0.26,105,,,
0.9,7,100,40,0.26,103,,,
0.9,7,100,45,0.26,101,,,
0.9,7,100,2,0.7,166,,,
0.9,7,100,6,0.7,162,,,
0.9,7,100,11,0.7,157,,,
0.9,7,100,16,0.7,152,,,
0.9,7,100,21,0.7,147,,,
0.9,7,100,25,0.7,143,,,
0.9,7,100,30,0.7,139,,,
0.9,7,100,35,0.7,134,,,
0.9,7,100,40,0.7,130,,,
0.9,7,100,45,0.7,127,,,
0.9,7,100,2,0.57,149,,,
0.9,7,100,6,0.57,146,,,
0.9,7,100,11,0.57,142,,,
0.9,7,100,16,0.57,138,,,
0.9,7,100,21,0.57,134,,,
0.9,7,100,25,0.57,131,,,
0.9,7,100,30,0.57,128,,,
0.9,7,100,35,0.57,124,,,
0.9,7,100,40,0.57,121,,,
0.9,7,100,45,0.57,118,,,
0.9,7,100,2,0.57,149,,,
0.9,7,100,6,0.57,146,,,
0.9,7,100,11,0.57,142,,,
0.9,7,100,16,0.57,138,,,
0.9,7,100,21,0.57,134,,,
0.9,7,100,25,0.57,131,,,
0.9,7,100,30,0.57,128,,,
0.9,7,100,35,0.57,124,,,
0.9,7,100,40,0.57,121,,,
0.9,7,100,45,0.57,118,,,
0.9,7,100,2,0.44,135,,,
0.9,7,100,6,0.44,132,,,
0.9,7,100,11,0.44,129,,,
0.9,7,100,16,0.44,126,,,
0.9,7,100,21,0.44,123,,,
0.9,7,100,25,0.44,121,,,
0.9,7,100,30,0.44,118,,,
0.9,7,100,35,0.44,116,,,
0.9,7,100,40,0.44,113,,,
0.9,7,100,45,0.44,111,,,
0.9,7,100,2,0.24,115,,,
0.9,7,100,6,0.24,114,,,
0.9,7,100,11,0.24,112,,,
0.9,7,100,16,0.24,110,,,
0.9,7,100,21,0.24,108,,,
0.9,7,100,25,0.24,107,,,
0.9,7,100,30,0.24,105,,,
0.9,7,100,35,0.24,104,,,
0.9,7,100,40,0.24,102,,,
0.9,7,100,45,0.24,101,,,
0.9,7,100,2,0.72,174,,,
0.9,7,100,6,0.72,169,,,
0.9,7,100,11,0.72,163,,,
0.9,7,100,16,0.72,157,,,
0.9,7,100,21,0.72,152,,,
0.9,7,100,25,0.72,148,,,
0.9,7,100,30,0.72,144,,,
0.9,7,100,35,0.72,139,,,
0.9,7,100,40,0.72,135,,,
0.9,7,100,45,0.72,132,,,
0.9,8,100,2,0.82,188,,,
0.9,8,100,6,0.82,182,,,
0.9,8,100,11,0.82,175,,,
0.9,8,100,16,0.82,168,,,
0.9,8,100,21,0.82,162,,,
0.9,8,100,25,0.82,157,,,
0.9,8,100,30,0.82,151,,,
0.9,8,100,35,0.82,146,,,
0.9,8,100,40,0.82,141,,,
0.9,8,100,45,0.82,137,,,
0.9,8,100,2,0.81,186,,,
0.9,8,100,6,0.81,180,,,
0.9,8,100,11,0.81,173,,,
0.9,8,100,16,0.81,167,,,
0.9,8,100,21,0.81,161,,,
0.9,8,100,25,0.81,157,,,
0.9,8,100,30,0.81,151,,,
0.9,8,100,35,0.81,146,,,
0.9,8,100,40,0.81,142,,,
0.9,8,100,45,0.81,138,,,
0.9,8,100,2,0.2,111,,,
0.9,8,100,6,0.2,109,,,
0.9,8,100,11,0.2,108,,,
0.9,8,100,16,0.2,106,,,
0.9,8,100,21,0.2,105,,,
0.9,8,100,25,0.2,104,,,
0.9,8,100,30,0.2,102,,,
0.9,8,100,35,0.2,101,,,
0.9,8,100,40,0.2,99,,,
0.9,8,100,45,0.2,98,,,
0.9,8,100,2,0.26,118,,,
0.9,8,100,6,0.26,117,,,
0.9,8,100,11,0.26,115,,,
0.9,8,100,16,0.26,113,,,
0.9,8,100,21,0.26,111,,,
0.9,8,100,25,0.26,109,,,
0.9,8,100,30,0.26,107,,,
0.9,8,100,35,0.26,105,,,
0.9,8,100,40,0.26,103,,,
0.9,8,100,45,0.26,102,,,
0.9,8,100,2,0.7,170,,,
0.9,8,100,6,0.7,166,,,
0.9,8,100,11,0.7,160,,,
0.9,8,100,16,0.7,155,,,
0.9,8,100,21,0.7,150,,,
0.9,8,100,25,0.7,146,,,
0.9,8,100,30,0.7,141,,,
0.9,8,100,35,0.7,136,,,
0.9,8,100,40,0.7,132,,,
0.9,8,100,45,0.7,128,,,
0.9,8,100,2,0.57,152,,,
0.9,8,100,6,0.57,149,,,
0.9,8,100,11,0.57,144,,,
0.9,8,100,16,0.57,140,,,
0.9,8,100,21,0.57,136,,,
0.9,8,100,25,0.57,133,,,
0.9,8,100,30,0.57,130,,,
0.9,8,100,35,0.57,126,,,
0.9,8,100,40,0.57,122,,,
0.9,8,100,45,0.57,119,,,
0.9,8,100,2,0.57,152,,,
0.9,8,100,6,0.57,149,,,
0.9,8,100,11,0.57,144,,,
0.9,8,100,16,0.57,140,,,
0.9,8,100,21,0.57,136,,,
0.9,8,100,25,0.57,133,,,
0.9,8,100,30,0.57,130,,,
0.9,8,100,35,0.57,126,,,
0.9,8,100,40,0.57,122,,,
0.9,8,100,45,0.57,119,,,
0.9,8,100,2,0.44,137,,,
0.9,8,100,6,0.44,134,,,
0.9,8,100,11,0.44,131,,,
0.9,8,100,16,0.44,128,,,
0.9,8,100,21,0.44,125,,,
0.9,8,100,25,0.44,123,,,
0.9,8,100,30,0.44,120,,,
0.9,8,100,35,0.44,117,,,
0.9,8,100,40,0.44,114,,,
0.9,8,100,45,0.44,111,,,
0.9,8,100,2,0.24,116,,,
0.9,8,100,6,0.24,115,,,
0.9,8,100,11,0.24,113,,,
0.9,8,100,16,0.24,111,,,
0.9,8,100,21,0.24,109,,,
0.9,8,100,25,0.24,108,,,
0.9,8,100,30,0.24,106,,,
0.9,8,100,35,0.24,104,,,
0.9,8,100,40,0.24,102,,,
0.9,8,100,45,0.24,101,,,
0.9,8,100,2,0.72,178,,,
0.9,8,100,6,0.72,173,,,
0.9,8,100,11,0.72,167,,,
0.9,8,100,16,0.72,161,,,
0.9,8,100,21,0.72,155,,,
0.9,8,100,25,0.72,151,,,
0.9,8,100,30,0.72,147,,,
0.9,8,100,35,0.72,142,,,
0.9,8,100,40,0.72,138,,,
0.9,8,100,45,0.72,134,,,
0.9,9,100,2,0.82,194,,,
0.9,9,100,6,0.82,187,,,
0.9,9,100,11,0.82,180,,,
0.9,9,100,16,0.82,173,,,
0.9,9,100,21,0.82,166,,,
0.9,9,100,25,0.82,161,,,
0.9,9,100,30,0.82,155,,,
0.9,9,100,35,0.82,149,,,
0.9,9,100,40,0.82,144,,,
0.9,9,100,45,0.82,139,,,
0.9,9,100,2,0.81,191,,,
0.9,9,100,6,0.81,185,,,
0.9,9,100,11,0.81,178,,,
0.9,9,100,16,0.81,171,,,
0.9,9,100,21,0.81,165,,,
0.9,9,100,25,0.81,160,,,
0.9,9,100,30,0.81,155,,,
0.9,9,100,35,0.81,150,,,
0.9,9,100,40,0.81,145,,,
0.9,9,100,45,0.81,140,,,
0.9,9,100,2,0.2,112,,,
0.9,9,100,6,0.2,111,,,
0.9,9,100,11,0.2,109,,,
0.9,9,100,16,0.2,108,,,
0.9,9,100,21,0.2,106,,,
0.9,9,100,25,0.2,105,,,
0.9,9,100,30,0.2,103,,,
0.9,9,100,35,0.2,102,,,
0.9,9,100,40,0.2,100,,,
0.9,9,100,45,0.2,99,,,
0.9,9,100,2,0.26,120,,,
0.9,9,100,6,0.26,119,,,
0.9,9,100,11,0.26,116,,,
0.9,9,100,16,0.26,114,,,
0.9,9,100,21,0.26,112,,,
0.9,9,100,25,0.26,111,,,
0.9,9,100,30,0.26,108,,,
0.9,9,100,35,0.26,106,,,
0.9,9,100,40,0.26,105,,,
0.9,9,100,45,0.26,103,,,
0.9,9,100,2,0.7,175,,,
0.9,9,100,6,0.7,170,,,
0.9,9,100,11,0.7,164,,,
0.9,9,100,16,0.7,159,,,
0.9,9,100,21,0.7,153,,,
0.9,9,100,25,0.7,149,,,
0.9,9,100,30,0.7,144,,,
0.9,9,100,35,0.7,139,,,
0.9,9,100,40,0.7,135,,,
0.9,9,100,45,0.7,131,,,
0.9,9,100,2,0.57,156,,,
0.9,9,100,6,0.57,152,,,
0.9,9,100,11,0.57,148,,,
0.9,9,100,16,0.57,144,,,
0.9,9,100,21,0.57,139,,,
0.9,9,100,25,0.57,136,,,
0.9,9,100,30,0.57,132,,,
0.9,9,100,35,0.57,128,,,
0.9,9,100,40,0.57,124,,,
0.9,9,100,45,0.57,121,,,
0.9,9,100,2,0.57,156,,,
0.9,9,100,6,0.57,152,,,
0.9,9,100,11,0.57,148,,,
0.9,9,100,16,0.57,144,,,
0.9,9,100,21,0.57,139,,,
0.9,9,100,25,0.57,136,,,
0.9,9,100,30,0.57,132,,,
0.9,9,100,35,0.57,128,,,
0.9,9,100,40,0.57,125,,,
0.9,9,100,45,0.57,121,,,
0.9,9,100,2,0.44,140,,,
0.9,9,100,6,0.44,137,,,
0.9,9,100,11,0.44,134,,,
0.9,9,100,16,0.44,131,,,
0.9,9,100,21,0.44,127,,,
0.9,9,100,25,0.44,125,,,
0.9,9,100,30,0.44,122,,,
0.9,9,100,35,0.44,119,,,
0.9,9,100,40,0.44,116,,,
0.9,9,100,45,0.44,113,,,
0.9,9,100,2,0.24,118,,,
0.9,9,100,6,0.24,116,,,
0.9,9,100,11,0.24,114,,,
0.9,9,100,16,0.24,112,,,
0.9,9,100,21,0.24,110,,,
0.9,9,100,25,0.24,109,,,
0.9,9,100,30,0.24,107,,,
0.9,9,100,35,0.24,105,,,
0.9,9,100,40,0.24,103,,,
0.9,9,100,45,0.24,102,,,
0.9,9,100,2,0.72,183,,,
0.9,9,100,6,0.72,177,,,
0.9,9,100,11,0.72,171,,,
0.9,9,100,16,0.72,165,,,
0.9,9,100,21,0.72,159,,,
0.9,9,100,25,0.72,155,,,
0.9,9,100,30,0.72,150,,,
0.9,9,100,35,0.72,145,,,
0.9,9,100,40,0.72,140,,,
0.9,9,100,45,0.72,136,,,
0.9,10,100,2,0.82,198,,,
0.9,10,100,6,0.82,192,,,
0.9,10,100,11,0.82,184,,,
0.9,10,100,16,0.82,177,,,
0.9,10,100,21,0.82,170,,,
0.9,10,100,25,0.82,164,,,
0.9,10,100,30,0.82,158,,,
0.9,10,100,35,0.82,152,,,
0.9,10,100,40,0.82,147,,,
0.9,10,100,45,0.82,142,,,
0.9,10,100,2,0.81,196,,,
0.9,10,100,6,0.81,190,,,
0.9,10,100,11,0.81,182,,,
0.9,10,100,16,0.81,175,,,
0.9,10,100,21,0.81,168,,,
0.9,10,100,25,0.81,164,,,
0.9,10,100,30,0.81,158,,,
0.9,10,100,35,0.81,152,,,
0.9,10,100,40,0.81,147,,,
0.9,10,100,45,0.81,142,,,
0.9,10,100,2,0.2,113,,,
0.9,10,100,6,0.2,112,,,
0.9,10,100,11,0.2,110,,,
0.9,10,100,16,0.2,108,,,
0.9,10,100,21,0.2,107,,,
0.9,10,100,25,0.2,105,,,
0.9,10,100,30,0.2,104,,,
0.9,10,100,35,0.2,102,,,
0.9,10,100,40,0.2,101,,,
0.9,10,100,45,0.2,99,,,
0.9,10,100,2,0.26,122,,,
0.9,10,100,6,0.26,120,,,
0.9,10,100,11,0.26,118,,,
0.9,10,100,16,0.26,115,,,
0.9,10,100,21,0.26,113,,,
0.9,10,100,25,0.26,111,,,
0.9,10,100,30,0.26,109,,,
0.9,10,100,35,0.26,107,,,
0.9,10,100,40,0.26,105,,,
0.9,10,100,45,0.26,103,,,
0.9,10,100,2,0.7,179,,,
0.9,10,100,6,0.7,174,,,
0.9,10,100,11,0.7,168,,,
0.9,10,100,16,0.7,162,,,
0.9,10,100,21,0.7,156,,,
0.9,10,100,25,0.7,152,,,
0.9,10,100,30,0.7,147,,,
0.9,10,100,35,0.7,142,,,
0.9,10,100,40,0.7,137,,,
0.9,10,100,45,0.7,132,,,
0.9,10,100,2,0.57,159,,,
0.9,10,100,6,0.57,155,,,
0.9,10,100,11,0.57,150,,,
0.9,10,100,16,0.57,146,,,
0.9,10,100,21,0.57,142,,,
0.9,10,100,25,0.57,138,,,
0.9,10,100,30,0.57,134,,,
0.9,10,100,35,0.57,130,,,
0.9,10,100,40,0.57,126,,,
0.9,10,100,45,0.57,122,,,
0.9,10,100,2,0.57,159,,,
0.9,10,100,6,0.57,155,,,
0.9,10,100,11,0.57,150,,,
0.9,10,100,16,0.57,146,,,
0.9,10,100,21,0.57,142,,,
0.9,10,100,25,0.57,138,,,
0.9,10,100,30,0.57,134,,,
0.9,10,100,35,0.57,130,,,
0.9,10,100,40,0.57,126,,,
0.9,10,100,45,0.57,122,,,
0.9,10,100,2,0.44,142,,,
0.9,10,100,6,0.44,139,,,
0.9,10,100,11,0.44,136,,,
0.9,10,100,16,0.44,132,,,
0.9,10,100,21,0.44,129,,,
0.9,10,100,25,0.44,126,,,
0.9,10,100,30,0.44,123,,,
0.9,10,100,35,0.44,120,,,
0.9,10,100,40,0.44,117,,,
0.9,10,100,45,0.44,114,,,
0.9,10,100,2,0.24,119,,,
0.9,10,100,6,0.24,118,,,
0.9,10,100,11,0.24,115,,,
0.9,10,100,16,0.24,113,,,
0.9,10,100,21,0.24,111,,,
0.9,10,100,25,0.24,110,,,
0.9,10,100,30,0.24,108,,,
0.9,10,100,35,0.24,106,,,
0.9,10,100,40,0.24,104,,,
0.9,10,100,45,0.24,102,,,
0.9,10,100,2,0.72,187,,,
0.9,10,100,6,0.72,181,,,
0.9,10,100,11,0.72,175,,,
0.9,10,100,16,0.72,168,,,
0.9,10,100,21,0.72,162,,,
0.9,10,100,25,0.72,158,,,
0.9,10,100,30,0.72,152,,,
0.9,10,100,35,0.72,147,,,
0.9,10,100,40,0.72,143,,,
0.9,10,100,45,0.72,138,,,
0.05,1,120,2,0.82,93,,,
0.05,1,120,6,0.82,93,,,
0.05,1,120,11,0.82,93,,,
0.05,1,120,16,0.82,92,,,
0.05,1,120,21,0.82,92,,,
0.05,1,120,25,0.82,92,,,
0.05,1,120,30,0.82,92,,,
0.05,1,120,35,0.82,92,,,
0.05,1,120,40,0.82,92,,,
0.05,1,120,45,0.82,91,,,
0.05,1,120,2,0.81,93,,,
0.05,1,120,6,0.81,93,,,
0.05,1,120,11,0.81,93,,,
0.05,1,120,16,0.81,93,,,
0.05,1,120,21,0.81,92,,,
0.05,1,120,25,0.81,92,,,
0.05,1,120,30,0.81,92,,,
0.05,1,120,35,0.81,92,,,
0.05,1,120,40,0.81,92,,,
0.05,1,120,45,0.81,92,,,
0.05,1,120,2,0.2,93,,,
0.05,1,120,6,0.2,93,,,
0.05,1,120,11,0.2,93,,,
0.05,1,120,16,0.2,93,,,
0.05,1,120,21,0.2,93,,,
0.05,1,120,25,0.2,93,,,
0.05,1,120,30,0.2,93,,,
0.05,1,120,35,0.2,93,,,
0.05,1,120,40,0.2,93,,,
0.05,1,120,45,0.2,93,,,
0.05,1,120,2,0.26,91,,,
0.05,1,120,6,0.26,91,,,
0.05,1,120,11,0.26,91,,,
0.05,1,120,16,0.26,91,,,
0.05,1,120,21,0.26,91,,,
0.05,1,120,25,0.26,91,,,
0.05,1,120,30,0.26,91,,,
0.05,1,120,35,0.26,91,,,
0.05,1,120,40,0.26,91,,,
0.05,1,120,45,0.26,91,,,
0.05,1,120,2,0.7,92,,,
0.05,1,120,6,0.7,92,,,
0.05,1,120,11,0.7,92,,,
0.05,1,120,16,0.7,92,,,
0.05,1,120,21,0.7,92,,,
0.05,1,120,25,0.7,92,,,
0.05,1,120,30,0.7,92,,,
0.05,1,120,35,0.7,91,,,
0.05,1,120,40,0.7,91,,,
0.05,1,120,45,0.7,91,,,
0.05,1,120,2,0.57,92,,,
0.05,1,120,6,0.57,92,,,
0.05,1,120,11,0.57,92,,,
0.05,1,120,16,0.57,91,,,
0.05,1,120,21,0.57,91,,,
0.05,1,120,25,0.57,91,,,
0.05,1,120,30,0.57,91,,,
0.05,1,120,35,0.57,91,,,
0.05,1,120,40,0.57,91,,,
0.05,1,120,45,0.57,91,,,
0.05,1,120,2,0.57,92,,,
0.05,1,120,6,0.57,92,,,
0.05,1,120,11,0.57,92,,,
0.05,1,120,16,0.57,91,,,
0.05,1,120,21,0.57,91,,,
0.05,1,120,25,0.57,91,,,
0.05,1,120,30,0.57,91,,,
0.05,1,120,35,0.57,91,,,
0.05,1,120,40,0.57,91,,,
0.05,1,120,45,0.57,91,,,
0.05,1,120,2,0.44,91,,,
0.05,1,120,6,0.44,91,,,
0.05,1,120,11,0.44,91,,,
0.05,1,120,16,0.44,91,,,
0.05,1,120,21,0.44,91,,,
0.05,1,120,25,0.44,91,,,
0.05,1,120,30,0.44,91,,,
0.05,1,120,35,0.44,91,,,
0.05,1,120,40,0.44,91,,,
0.05,1,120,45,0.44,91,,,
0.05,1,120,2,0.24,92,,,
0.05,1,120,6,0.24,92,,,
0.05,1,120,11,0.24,92,,,
0.05,1,120,16,0.24,92,,,
0.05,1,120,21,0.24,92,,,
0.05,1,120,25,0.24,92,,,
0.05,1,120,30,0.24,92,,,
0.05,1,120,35,0.24,92,,,
0.05,1,120,40,0.24,92,,,
0.05,1,120,45,0.24,92,,,
0.05,1,120,2,0.72,93,,,
0.05,1,120,6,0.72,93,,,
0.05,1,120,11,0.72,93,,,
0.05,1,120,16,0.72,92,,,
0.05,1,120,21,0.72,92,,,
0.05,1,120,25,0.72,92,,,
0.05,1,120,30,0.72,92,,,
0.05,1,120,35,0.72,92,,,
0.05,1,120,40,0.72,92,,,
0.05,1,120,45,0.72,92,,,
0.05,2,120,2,0.82,93,,,
0.05,2,120,6,0.82,93,,,
0.05,2,120,11,0.82,93,,,
0.05,2,120,16,0.82,93,,,
0.05,2,120,21,0.82,92,,,
0.05,2,120,25,0.82,92,,,
0.05,2,120,30,0.82,92,,,
0.05,2,120,35,0.82,92,,,
0.05,2,120,40,0.82,92,,,
0.05,2,120,45,0.82,91,,,
0.05,2,120,2,0.81,94,,,
0.05,2,120,6,0.81,93,,,
0.05,2,120,11,0.81,93,,,
0.05,2,120,16,0.81,93,,,
0.05,2,120,21,0.81,93,,,
0.05,2,120,25,0.81,92,,,
0.05,2,120,30,0.81,92,,,
0.05,2,120,35,0.81,92,,,
0.05,2,120,40,0.81,92,,,
0.05,2,120,45,0.81,92,,,
0.05,2,120,2,0.2,93,,,
0.05,2,120,6,0.2,93,,,
0.05,2,120,11,0.2,93,,,
0.05,2,120,16,0.2,93,,,
0.05,2,120,21,0.2,93,,,
0.05,2,120,25,0.2,93,,,
0.05,2,120,30,0.2,93,,,
0.05,2,120,35,0.2,93,,,
0.05,2,120,40,0.2,93,,,
0.05,2,120,45,0.2,93,,,
0.05,2,120,2,0.26,91,,,
0.05,2,120,6,0.26,91,,,
0.05,2,120,11,0.26,91,,,
0.05,2,120,16,0.26,91,,,
0.05,2,120,21,0.26,91,,,
0.05,2,120,25,0.26,91,,,
0.05,2,120,30,0.26,91,,,
0.05,2,120,35,0.26,91,,,
0.05,2,120,40,0.26,91,,,
0.05,2,120,45,0.26,91,,,
0.05,2,120,2,0.7,93,,,
0.05,2,120,6,0.7,92,,,
0.05,2,120,11,0.7,92,,,
0.05,2,120,16,0.7,92,,,
0.05,2,120,21,0.7,92,,,
0.05,2,120,25,0.7,92,,,
0.05,2,120,30,0.7,92,,,
0.05,2,120,35,0.7,91,,,
0.05,2,120,40,0.7,91,,,
0.05,2,120,45,0.7,91,,,
0.05,2,120,2,0.57,92,,,
0.05,2,120,6,0.57,92,,,
0.05,2,120,11,0.57,92,,,
0.05,2,120,16,0.57,92,,,
0.05,2,120,21,0.57,91,,,
0.05,2,120,25,0.57,91,,,
0.05,2,120,30,0.57,91,,,
0.05,2,120,35,0.57,91,,,
0.05,2,120,40,0.57,91,,,
0.05,2,120,45,0.57,91,,,
0.05,2,120,2,0.57,92,,,
0.05,2,120,6,0.57,92,,,
0.05,2,120,11,0.57,92,,,
0.05,2,120,16,0.57,92,,,
0.05,2,120,21,0.57,91,,,
0.05,2,120,25,0.57,91,,,
0.05,2,120,30,0.57,91,,,
0.05,2,120,35,0.57,91,,,
0.05,2,120,40,0.57,91,,,
0.05,2,120,45,0.57,91,,,
0.05,2,120,2,0.44,91,,,
0.05,2,120,6,0.44,91,,,
0.05,2,120,11,0.44,91,,,
0.05,2,120,16,0.44,91,,,
0.05,2,120,21,0.44,91,,,
0.05,2,120,25,0.44,91,,,
0.05,2,120,30,0.44,91,,,
0.05,2,120,35,0.44,91,,,
0.05,2,120,40,0.44,91,,,
0.05,2,120,45,0.44,91,,,
0.05,2,120,2,0.24,92,,,
0.05,2,120,6,0.24,92,,,
0.05,2,120,11,0.24,92,,,
0.05,2,120,16,0.24,92,,,
0.05,2,120,21,0.24,92,,,
0.05,2,120,25,0.24,92,,,
0.05,2,120,30,0.24,92,,,
0.05,2,120,35,0.24,92,,,
0.05,2,120,40,0.24,92,,,
0.05,2,120,45,0.24,92,,,
0.05,2,120,2,0.72,93,,,
0.05,2,120,6,0.72,93,,,
0.05,2,120,11,0.72,93,,,
0.05,2,120,16,0.72,93,,,
0.05,2,120,21,0.72,92,,,
0.05,2,120,25,0.72,92,,,
0.05,2,120,30,0.72,92,,,
0.05,2,120,35,0.72,92,,,
0.05,2,120,40,0.72,92,,,
0.05,2,120,45,0.72,92,,,
0.05,3,120,2,0.82,93,,,
0.05,3,120,6,0.82,93,,,
0.05,3,120,11,0.82,93,,,
0.05,3,120,16,0.82,93,,,
0.05,3,120,21,0.82,92,,,
0.05,3,120,25,0.82,92,,,
0.05,3,120,30,0.82,92,,,
0.05,3,120,35,0.82,92,,,
0.05,3,120,40,0.82,92,,,
0.05,3,120,45,0.82,91,,,
0.05,3,120,2,0.81,94,,,
0.05,3,120,6,0.81,93,,,
0.05,3,120,11,0.81,93,,,
0.05,3,120,16,0.81,93,,,
0.05,3,120,21,0.81,93,,,
0.05,3,120,25,0.81,92,,,
0.05,3,120,30,0.81,92,,,
0.05,3,120,35,0.81,92,,,
0.05,3,120,40,0.81,92,,,
0.05,3,120,45,0.81,92,,,
0.05,3,120,2,0.2,93,,,
0.05,3,120,6,0.2,93,,,
0.05,3,120,11,0.2,93,,,
0.05,3,120,16,0.2,93,,,
0.05,3,120,21,0.2,93,,,
0.05,3,120,25,0.2,93,,,
0.05,3,120,30,0.2,93,,,
0.05,3,120,35,0.2,93,,,
0.05,3,120,40,0.2,93,,,
0.05,3,120,45,0.2,93,,,
0.05,3,120,2,0.26,91,,,
0.05,3,120,6,0.26,91,,,
0.05,3,120,11,0.26,91,,,
0.05,3,120,16,0.26,91,,,
0.05,3,120,21,0.26,91,,,
0.05,3,120,25,0.26,91,,,
0.05,3,120,30,0.26,91,,,
